	X6665	X6666	X6667	X6668	X6669	X6670	X6671	X6672	X6673	X6674	X6675	X6676	D22_243	D22_244	D22_245	D22_246
F13B12.15	7.74847774733059	67.7356513682481	0	1.55329142392003	1.22329663876263	2.21683771437755	0	0	0	1.70804546809042	0.63707296537601	0.981090032360517	0	32.5577987715938	42.8025056054192	1.8211681458441
F13B12.2	0	0	0	641.509358078973	447.971229114876	548.667334308444	1574.19562991683	0	0	752.821040060854	344.019401303045	477.300300743392	0	0	0	0
F13B12.6	1.93711943683265	1503.08635893351	0	67.5681769405213	80.2482595028287	101.974534861367	787.786439468442	0	0	87.1103188726115	68.8038802606091	55.9221318445495	0	0	0	0
F13B12.7	0	0	0	108.342076818422	68.74927109846	64.2882937169489	0	0	0	23.9126365532659	40.7726697840646	34.3381511326181	1660.55602767615	0	0	0
F13B6.1	0	0	0	265.224510634345	129.180125053334	100.311906575584	0	12433.2896869005	1.83376632534248	189.593046958037	126.777520109826	163.351490388026	0	0	0	0
F13B6.2	1.93711943683265	0	0	1846.86350304092	1066.71466900102	1973.53977522461	0	420.210585839578	9.16883162671241	843.774461236669	610.952973795593	958.034416600045	0	0	0	0
F13B6.3	0	0	782.664896659609	160.765662375723	116.21318068245	251.056871153258	0	0	0	4.27011367022606	4.45951075763207	13.244715436867	0	0	0	0
F13B9.1	1572.94098270811	0	684.308612854792	1340.10217598701	812.024308810636	682.231806599691	0	0	1.83376632534248	1373.69556771172	1416.21320203087	1185.1567590915	0	300.345693667953	0	12.7481770209087
F13B9.2	302.190632145893	0	0	142.514488144663	75.5997322755307	40.4572882873903	0	0	0	115.720080463126	62.433150606849	91.7319180257084	0	6.24024476455547	0	0
F13C5.1	1326.92681423036	0	0	3.10658284784006	3.6698899162879	1.10841885718877	0	0	0	11.1022955425877	0	8.82981029124466	0	0	0	0
F13C5.2	42.6166276103182	0	0	87.7609654514817	63.1221065601519	75.9266917174311	0	0	0	136.216626080211	76.4487558451212	139.805329611374	4229.94961393974	0	1216.50835574259	10.9270088750646
F13C5.5	0	0	724.069663754612	138.242936728883	115.479202699193	16.6262828578316	0	0	0	180.625808250562	63.070223572225	25.5083408413734	0	0	1042.85247585775	0
F13D12.10	0	0	0	607.725269608712	406.868462052452	521.511072307319	0	0	0	439.394696666261	233.16870532762	416.47271873704	2958.97883792028	0	0	0
F13D12.3	7.74847774733059	0	0	1370.77968160943	667.430646108893	1228.12809376516	0	3.08978371940866	0	1652.53399037748	1070.91965479707	868.755223655238	8.17720168394867	5278.97575582417	0	7163.38278486318
F13D12.5	0	0	0	299.785244816566	283.070842209673	192.864881150847	2089.28676341543	0	2831.33520632879	255.779808846541	296.876001865221	401.265823235452	0	0	0	0
F13D12.6	47906.9007923082	3096.48691969134	9278.97366788424	19118.2991684637	11561.6211922734	7619.27122431564	9339.12560495717	32952.5433674934	106.358446869864	31034.3321324689	21538.1628134321	9035.34865302418	41882.458853516	43749.2707843394	19098.1722689552	4.73503717919466
F13D12.8	0	0	828.704008227821	51.258616989361	110.34135681639	82.0229954319693	13.7724902004972	0	0	43.5551594363058	50.3287642647048	14.7163504854078	0	0	0	0
F13D12.9	0	12.9020288320473	3189.25481954343	4026.5196936567	1369.60291675864	1239.21228233705	0	3.08978371940866	1.83376632534248	2045.8114594053	3737.70708786105	2102.96648436477	7572.08875933647	0	4272.60725596953	1.45693451667528
F13D2.1	1569.06674383444	1412.77215710918	12.5561213367852	548.311872643771	467.299316007326	518.185815735752	0	0	0	713.108982927751	405.815478944518	467.979945435967	0	0	5698.23642481288	34.9664284002067
F13E6.2	0	0	0	30.2891827664406	55.5376673998236	36.5778222872296	0	0	0	52.5223981437805	40.7726697840646	27.9610659222747	0	10761.166438981	1.52866091447926	1.45693451667528
F13E9.1	0	3.22550720801182	0	149.115976696323	275.241743721593	209.491164008678	0	0	473.11171193836	266.028081655083	136.333614590466	267.837578834421	0	0	3382.31513937681	1.09270088750646
F13E9.11	0	12837.518687887	0	305.610087656266	299.463017169093	191.202252865064	0	0	0	324.101627570158	124.866301213698	263.913218704979	0	18195.7397884745	0.917196548687555	0
F13E9.12	373.864051308701	1238.59476787654	0	7.37813426362015	18.104790253687	8.31314142891581	0	0	0	9.82126144151993	12.7414593075202	5.39599517798285	640.158074686268	0	0	0
F13E9.15	154.969554946612	0	1816.45222005492	15.1445913832203	11.2543290766162	1.10841885718877	928.265839513513	3355.50511927781	9234.84721442474	23.9126365532659	12.7414593075202	9.81090032360517	100.462763545655	1573.08431064751	1547.6163098188	1205.61331254879
F13E9.8	0	0	0	8.15477997558016	8.07375781583338	1.66262828578316	0	0	7.33506530136993	18.361488781972	6.3707296537601	7.84872025888414	0	0.271314989763281	4646.21198346826	0
F13G3.10	492.028336955492	2470.73852133705	1148.88510231584	542.875352660051	367.478310284295	378.525039729967	0	210.105292919789	0	575.611322746472	645.991986891274	682.83866252292	78.2675018320802	2409.27710909794	884.483205117699	0
F13G3.12	0	0	1808.08147249706	401.914155939308	391.699583731795	647.870822026839	0	0	0	336.057945846791	294.964782969093	412.548358607598	0	5.42629979526563	1.52866091447926	0
F13G3.3	0	0	0	790.237011919316	242.457393802754	142.986032577352	0	0	0	599.523959299738	319.173555653381	524.392622296697	0	9908.42342615504	141.248268497883	0
F13G3.6	0	0	0	92.4208397232418	102.756917656061	77.5893200032142	0	0	0	132.373523777008	123.592155282946	112.825353721459	1071.21342059728	0	0	0
F13G3.7	0	0	0	312.599899063906	428.153823566922	306.477814012696	0	9.26935115822598	8484.83678735967	541.023402017641	300.061366692101	502.808641584765	0	0	4412.63259573583	0.36423362916882
F13H10.3	0	0	0	696.262880772154	449.683844409144	386.283971730288	0	0	0	962.05660990193	491.82032927028	661.254681810989	0	2205.24823679595	0	0
F13H10.6	0	3657.7251738854	50.2244853471407	133.583062457123	185.451770436415	244.406358010125	70.2397000225359	3191.74658214915	0	146.037887521731	182.839941062915	168.747485566009	31.5406350666592	637.047595964185	548.483536115158	6423.98851765048
F13H10.8	0	0	0	902.850640153518	363.07444238475	289.29732172627	1074.25423563878	0	0	811.748608709973	602.033952280329	680.876482458199	0	0	2658.95279464522	0
F13H6.3	1.93711943683265	0	0	415.505455898608	300.19699515235	485.487459448683	1426.82998477151	3.08978371940866	0	1539.37597811649	586.744201111305	1429.44817714927	226.625303812292	0	3123.66571264692	0
F13H8.2	154.969554946612	103.216230656378	0	434.533275841629	461.427492141265	295.947834869403	1.37724902004972	3089.78371940866	0	552.125697560229	373.324757710342	701.47937313777	0	32.829113761357	0	0
F13H8.5	1.93711943683265	0	4.18537377892839	448.124575800929	1810.4790253687	2660.20525725306	8.26349412029834	3.08978371940866	6937.13800877061	111.022955425877	516.029101954568	667.141222005152	0	0	0	0
F13H8.8	0	0	588.045015939439	277.650842025706	195.482802874269	213.924839437434	0	0	0	132.373523777008	235.716997189124	268.818668866782	0	0	0	0
F14B4.1	0	0	0	83.8777368916817	150.465486567804	42.6741260017678	0	0	0	149.453978457912	87.2789962565133	194.255826407382	1086.39965229604	0	0	0
F14B6.2	1.93711943683265	0	0	79.2178626199216	146.795596651516	87.0108802893188	0	0	0	71.3108982927751	55.4253479877129	122.636254045065	0	0	61.4521687620662	0
F14B6.6	0	0	0	138.631259584863	98.8423684120208	110.287676290283	2273.83813210209	0	0	249.801649708224	145.25263610573	173.652935727812	0	0	0	0
F14B8.6	1.93711943683265	0	0	1392.91408440029	894.474502263238	1255.83856519488	6463.42965109335	3.08978371940866	1.83376632534248	2248.21484737402	1122.52256499253	1933.72845378258	0	10796.70870264	0	0
F14D1.1	3.87423887366529	19.3530432480709	4.18537377892839	0	0	0	0	9.26935115822598	3.66753265068497	0	0	0.490545016180259	10.5135450222197	12.2091745393477	2.14012528027096	14.5693451667528
F14D2.11	73.6105385996405	0	0	37.2789941740807	28.6251413470456	22.7225865723699	0	0	0	67.0407846225491	31.2165753034245	69.6573922975967	0	0	0	0
F14D2.8	23.2454332419918	0	0	26.7942770626205	22.9979768087375	13.8552357148597	0	0	0	14.9453978457912	15.9268241344002	28.451610938455	0	0	0	0
F14D7.10	0	1951.43186084715	0	25.6293084946805	30.0930973135608	38.2404505730127	2.75449804009945	40.1671883523126	3.66753265068497	110.595944058855	166.276043963139	67.2046672166954	0	0	726.419666560543	0
F14D7.12	0	6321.99412770316	1314.20736658351	74.9463112041415	74.3764356367681	53.2041051450612	0	0	0	34.1609093618084	43.3209616455687	39.2436012944207	3.50451500740657	0	1713.01742076546	3999.64948190281
F14D7.5	21.3083138051591	0	0	1.55329142392003	4.89318655505053	1.10841885718877	0	0	0	19.6425228830399	15.9268241344002	3.43381511326181	0	0	0	0
F14D7.6	472.657142587166	0	724.069663754612	84.2660597476617	103.246236311566	132.456053434059	0	0	0	103.763762186493	55.4253479877129	127.541704206867	0	0	0	0
F14D7.7	0	9.67652162403545	0	83.1010911797216	168.325617493738	207.274326294301	1172.03891606231	0	1676.06242136303	223.326944952823	221.064318985475	122.145709028884	0	0	74.2929204436919	0
F14E5.2	54.2393442313141	3.22550720801182	2.0926868894642	2114.02962795516	1691.32993275322	1414.89667120147	2.75449804009945	6.17956743881732	26543.7675593324	2004.39135680411	2085.13981567568	2387.48259374932	0	0	875.311239630823	2.18540177501292
F14E5.8	0	0	0	75.3346340601215	80.0036001750762	58.7461994310051	0	0	0	26.9017161224241	36.9502319918086	23.0556157604722	0	1437.1555007761	0	0
F14F3.4	0	0	0	638.402775231133	226.309878171087	34.360984572852	0	0	0	284.816581804078	672.11197847169	28.9421559546353	7.00903001481315	0	0	5759.99061167572
F14F7.4	0	0	0	539.768769812211	340.321124903765	356.356662586191	0	0	0	184.041899186743	382.880852190982	384.096747669143	115.064909409849	0	0	0
F14F8.8	668.306205707263	0	0	97.0807139950019	40.3687890791669	2.77104714297194	0	0	1782.42086823289	53.3764208778257	11.4673133767682	24.0367057928327	0	0	0	0
F14F9.8	0	0	0	48.540356997501	48.4425468950003	28.8188902869081	1.37724902004972	0	0	168.669489973929	29.3053564072965	150.597319967339	2053.06170850569	25.2322940479852	0	0
F14H12.3	3878.11311253896	0	0	1291.95014184549	916.493841760965	938.276562610298	0	3.08978371940866	0	2123.10051683639	392.436946671622	503.789731617126	9711.01108552362	0	3738.79886463337	1.09270088750646
F14H8.2	0	0	0	10.8730399674402	39.8794704236619	13.8552357148597	38.5629725613923	0	0	19.6425228830399	7.64487558451212	5.39599517798285	16.9384892024651	0	1.22292873158341	12643.6419693372
F15A4.5	5.81135831049794	0	0	39.2206084539808	39.6348110959093	25.4936337153418	0	0	5591.15352596923	49.5333185746222	36.3131590264326	12.7541704206867	0	5495.48511765526	0.305732182895852	0
F15A4.6	300.25351270906	0	1251.42675989959	1933.84782278044	1291.06727255008	407.898139445469	1.37724902004972	0	1.83376632534248	2693.16069181157	2344.42851258372	573.447123914722	15.1862316987618	0	0	15572.0803478546
F15B10.3	0	0	0	194.549750845984	62.1434692491418	57.0835711452219	0	0	0	105.044796287561	148.43800093261	66.2235771843349	1115.01985818986	0	0	0
F15B9.10	0	0	0	229.887130740165	306.068819018411	187.322786864903	0	0	0	383.4562075863	200.040911128067	339.457151196739	0	0	3208.65925949196	1.8211681458441
F15B9.11	0	0	0	8.15477997558016	38.6561737848992	69.8303880028928	0	0	1423.00266846577	14.5183864787686	0.63707296537601	21.5839807119314	0	1101.26754344916	0	0
F15B9.8	0	0	0	130.864802465263	400.018000875381	326.983562870689	0	0	0	38.8580343990571	122.318009352194	184.444926083777	726.602778202296	2468.15246187657	0	0
F15D3.6	0	3.22550720801182	447.834994345338	93.5858082911819	60.9201726103791	72.0472257172704	0	0	0	140.486739750437	52.2399831608328	148.144594886438	104.551364387629	0	0	161.355497721787
