animal,animal_num,genotype,cue,food,neuron,mean_pulse_delF,signal,MeanGCaMP,time,fitted,correction,delF
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.1391028110616972,302.858,12.5,-0.1238545285457675,nls,-0.020002688553958273
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.13878867233192585,302.903,12.75,-0.12612533571208717,nls,-0.01741774265786726
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.14162464697569463,302.528,13,-0.128369024927385,nls,-0.018010028086338212
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.1472878701874056,302.002,13.25,-0.1305859200338959,nls,-0.02145635619153828
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.1451063512306606,302.419,13.5,-0.13277634100653468,nls,-0.017084416262154498
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.15145020835687564,301.998,13.75,-0.1349406039990798,nls,-0.021264010395824415
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.15111861747545027,301.829,14,-0.13707902138980518,nls,-0.018794002123673673
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.1567992928388148,301.026,14.25,-0.1391919018265672,nls,-0.022361797050276175
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.1629424502210096,300.509,14.5,-0.14127955027135355,nls,-0.026417305987684617
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.16436480058080735,300.088,14.75,-0.14334226804429936,nls,-0.02577693857453657
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.1632129585716463,300.282,15,-0.14538035286717874,nls,-0.022587011742496152
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.16813446533806334,299.682,15.25,-0.14739409890637586,nls,-0.025494772469716057
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.16786395698742712,299.839,15.5,-0.1493837968153437,nls,-0.02323456621011201
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.17086572707190834,299.242,15.75,-0.1513497337765552,nls,-0.024270399333381723
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.17248877717572686,299.107,16,-0.15329219354295387,nls,-0.023950989670801573
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.17462666575333752,298.834,16.25,-0.15521145647890902,nls,-0.02416961531245708
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.17766334014112709,298.592,16.5,-0.15710779960068216,nls,-0.025309946578473505
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.17794257456759008,298.396,16.75,-0.15898149661641006,nls,-0.0237154839892086
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.18342255018693457,298.097,17,-0.16083281796561028,nls,-0.027344138259352876
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.17971396796046726,298.213,17.25,-0.16266203085821507,nls,-0.02180634314028078
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.18172969147650034,298.121,17.5,-0.1644693993131389,nls,-0.02201469820139003
06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1/06232020_CX14887_kyIs598_DIA105_115uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_105,DIA,OP50,GCAMP,0.004754406038028585,-0.1821398170403682,298.128,17.75,-0.16625518419638569,nls,-0.020639038882011088
