animal,animal_num,genotype,cue,food,neuron,mean_pulse_delF,signal,MeanGCaMP,time,fitted,correction,delF
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.00417026443096204,257.035,4.25,-0.012081494872302756,nls,0.005720704721226844
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.024512557925576443,255.861,4.5,-0.01321502625400113,nls,-0.013488057391689184
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.018517331483234083,255.974,4.75,-0.01433716293689044,nls,-0.006370694266457514
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.01608530566228361,256.177,5,-0.015448019464919888,nls,-0.0028278119174775956
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.02134526848433897,255.922,5.25,-0.016547709230598215,nls,-0.006988084973854626
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.03209142908853754,255.545,5.5,-0.017636344486568548,nls,-0.01664561032208287
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.02364532391190392,255.978,5.75,-0.018714036357066755,nls,-0.007121813274951037
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.018743566443322472,255.965,6,-0.01978089484926461,nls,-0.001153197314171734
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.0177443620362655,255.931,6.25,-0.02083702886449891,nls,9.021411081195376e-4
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.02997990279437887,255.39,6.5,-0.021882546209387885,nls,-0.010287882305104858
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.025832261859425214,256.065,6.75,-0.02291755360683563,nls,-0.005105233972703455
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.03718171569052581,255.26,7,-0.02394215670692605,nls,-0.015430084703713627
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.03376933837585915,255.078,7.25,-0.024956460097707273,nls,-0.011003403998265751
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.03782271474410994,255.134,7.5,-0.025960567315867655,nls,-0.014052673148356157
