Date,Strain ID,Receptor,Condition,Plate,File name/#,Area,Mean,Mode,Min,Max,Integrated Density,Median,Raw Integrated Density,Ch,Mean 1,Mean 2,Mean 3,Backsub Mean Fluorescence,Average Background mean fluorescence,RAW CTCF or corrected total cell fluorescence = Raw integrated density - (area of ROI X mean fluoresence of background readings),CTCF or corrected total cell fluorescence = Integrated density - (area of ROI X mean fluoresence of background readings),,ECTOPIC EXPRESSION (NOT IN AWA) TRUE/FALSE,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 3.Project Maximum Z_XY1632246564_Z0_T0_merged.tif:2,56.213,4096.645,2450,2089,15158,230286.498,3712,5141290,2,1323.671,,,2772.974,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 3.Project Maximum Z_XY1632246564_Z0_T0_merged.tif:2,50.525,3643.224,3365,1951,14407,184073.548,3322,4109557,2,1323.671,,,2319.553,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 4.Project Maximum Z_XY1632246646_Z0_T0_merged.tif:2,62.708,4209.469,3286,2430,15055,263968.243,3861,5893256,2,1413.039,,,2796.43,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 4.Project Maximum Z_XY1632246646_Z0_T0_merged.tif:2,54.601,3031.139,3039,2242,6210,165503.004,2920,3694958,2,1413.039,,,1618.1,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 5.Project Maximum Z_XY1632246733_Z0_T0_merged.tif:2,44.164,2715.378,2281,1864,5772,119923.317,2605,2677363,2,1320.057,,,1395.321,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 5.Project Maximum Z_XY1632246733_Z0_T0_merged.tif:2,50.256,2856.835,2880,1905,6745,143573.539,2736,3205369,2,1320.057,,,1536.778,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 6.Project Maximum Z_XY1632246790_Z0_T0_merged.tif:2,68.397,4160.065,2264,1675,14061,284534.879,3666,6352419,2,1337.884,,,2822.181,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 6.Project Maximum Z_XY1632246790_Z0_T0_merged.tif:2,58.677,2537.741,1957,1701,6832,148906.962,2344,3324441,2,1337.884,,,1199.857,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 8.Project Maximum Z_XY1632246918_Z0_T0_merged.tif:2,63.604,4604.425,5908,2238,13555,292860.066,4322,6538284,2,1633.04,,,2971.385,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 8.Project Maximum Z_XY1632246918_Z0_T0_merged.tif:2,55.049,5563.268,3030,2607,15695,306251.494,4761,6837256,2,1633.04,,,3930.228,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 9.Project Maximum Z_XY1632247003_Z0_T0_merged.tif:2,48.823,2619.413,2028,1888,5821,127887.125,2532,2855160,2,1364.121,,,1255.292,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX2320,srd-28,Control,NGM,20210921_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 9.Project Maximum Z_XY1632247003_Z0_T0_merged.tif:2,67.68,4272.956,2239,1882,17042,289193.964,3827,6456436,2,1364.121,,,2908.835,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Control,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_control_adult.Project Maximum Z_XY1634064998_Z0_T0_merged.tif:2,59.08,3930.873,2262,1879,13648,232236.365,3534,5184822,2,1508.505,,,2422.368,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Control,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_control_adult.Project Maximum Z_XY1634064998_Z0_T0_merged.tif:2,41.387,2727.917,1982,1652,8473,112901.431,2559,2520595,2,1508.505,,,1219.412,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Control,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 2.Project Maximum Z_XY1634065257_Z0_T0_merged.tif:2,43.493,2656.867,2786,1804,4869,115554.122,2561,2579818,2,1299.324,,,1357.543,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Control,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 2.Project Maximum Z_XY1634065257_Z0_T0_merged.tif:2,69.74,3903.619,2235,1861,22267,272240.307,3622,6077935,2,1299.324,,,2604.295,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Control,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 3.Project Maximum Z_XY1634065367_Z0_T0_merged.tif:2,65.037,3131.715,2327,1753,10715,203678.508,2872,4547250,2,1320.581,,,1811.134,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Control,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 3.Project Maximum Z_XY1634065367_Z0_T0_merged.tif:2,80.087,3215.395,1960,1781,13130,257512.477,3008,5749127,2,1320.581,,,1894.814,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Control,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 4.Project Maximum Z_XY1634065475_Z0_T0_merged.tif:2,76.325,3358.806,2172,1604,14823,256360.393,2761,5723406,2,1332.049,,,2026.757,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Control,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_control_adult - 4.Project Maximum Z_XY1634065475_Z0_T0_merged.tif:2,73.817,2775.948,3040,1612,6273,204910.859,2584,4574763,2,1332.049,,,1443.899,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Post-dauer,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_PD_adult - 2.Project Maximum Z_XY1634064290_Z0_T0_merged.tif:2,55.586,4419.19,2582,2284,15851,245646.65,4219,5484215,2,1371.104,,,3048.086,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Post-dauer,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_PD_adult - 2.Project Maximum Z_XY1634064290_Z0_T0_merged.tif:2,56.572,4874.43,2457,2118,20108,275755.102,4086,6156405,2,1371.104,,,3503.326,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Post-dauer,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_PD_adult - 3.Project Maximum Z_XY1634064375_Z0_T0_merged.tif:2,44.478,3220.673,3142,2154,7250,143249.204,3145,3198128,2,1405.344,,,1815.329,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Post-dauer,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_PD_adult - 3.Project Maximum Z_XY1634064375_Z0_T0_merged.tif:2,71.353,6671.508,2730,2359,21657,476032.004,6233,10627712,2,1405.344,,,5266.164,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Post-dauer,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_PD_adult - 4.Project Maximum Z_XY1634064495_Z0_T0_merged.tif:2,76.056,6655.892,2803,2273,37380,506221.17,5615,11301704,2,1417.281,,,5238.611,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Post-dauer,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_PD_adult - 4.Project Maximum Z_XY1634064495_Z0_T0_merged.tif:2,62.574,3965.606,4385,2148,11669,248143.154,3773,5539951,2,1417.281,,,2548.325,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Post-dauer,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_PD_adult - 5.Project Maximum Z_XY1634064576_Z0_T0_merged.tif:2,78.788,7502.456,2428,1941,58580,591106.408,5195,13196820,2,1353.432,,,6149.024,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Post-dauer,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_PD_adult - 5.Project Maximum Z_XY1634064576_Z0_T0_merged.tif:2,56.079,3890.204,4294,1976,10403,218158.999,3708,4870536,2,1353.432,,,2536.772,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Post-dauer,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_PD_adult - 6.Project Maximum Z_XY1634064752_Z0_T0_merged.tif:2,43.941,4157.16,2296,1929,12289,182667.854,3909,4078174,2,1356.35,,,2800.81,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Post-dauer,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_PD_adult - 6.Project Maximum Z_XY1634064752_Z0_T0_merged.tif:2,61.275,5066.295,2306,2030,20300,310436.595,4684,6930691,2,1356.35,,,3709.945,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX2320,srd-28,Post-dauer,NGM,20211012_PHX2320_srd-28-t2A-mNG_TKR01_PD_adult - 6.Project Maximum Z_XY1634064752_Z0_T0_merged.tif:2,92.539,4847.64,2167,1900,20669,448597.699,4120,10015224,2,1356.35,,,3491.29,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2320,srd-28,Dauer,NGM,20211116_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer.Project Maximum Z_XY1637089838_Z0_T0_merged.tif:2,16.394,21814.388,15356,3597,42666,357618.924,21976,7984066,,1292.373,,,20522.015,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2320,srd-28,Dauer,NGM,20211116_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer.Project Maximum Z_XY1637089838_Z0_T0_merged.tif:2,23.605,23979.814,3107,2585,60331,566047.401,22123,12637362,,1292.373,,,22687.441,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2320,srd-28,Dauer,NGM,20211116_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637089955_Z0_T0_merged.tif:2,27.726,11025.607,2532,2300,62512,305695.854,9358,6824851,,1374.355,,,9651.252,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2320,srd-28,Dauer,NGM,20211116_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637089955_Z0_T0_merged.tif:2,25.486,9522.165,3042,2485,35276,242685.793,8297,5418112,,1374.355,,,8147.81,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2320,srd-28,Dauer,NGM,20211116_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637090041_Z0_T0_merged.tif:2,38.61,19703.506,64672,3048,64672,760759.083,14812,16984422,,1433.659,,,18269.847,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2320,srd-28,Dauer,NGM,20211116_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637090041_Z0_T0_merged.tif:2,33.504,18849.386,64672,2897,64672,631531.749,15160,14099341,,1433.659,,,17415.727,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2320,srd-28,Dauer,NGM,20211116_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637090147_Z0_T0_merged.tif:2,26.024,10680.489,2600,2223,33124,277948.053,10351,6205364,,1988.593,,,8691.896,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2320,srd-28,Dauer,NGM,20211116_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637090147_Z0_T0_merged.tif:2,27.771,10765.784,3550,2331,37316,298974.206,10140,6674786,,1988.593,,,8777.191,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2320,srd-28,Dauer,NGM,20211116_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 4.Project Maximum Z_XY1637090969_Z0_T0_merged.tif:2,21.007,8977.136,3706,2592,27403,188584.956,8724,4210277,,1381.161,,,7595.975,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2320,srd-28,Dauer,NGM,20211116_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637091026_Z0_T0_merged.tif:2,19.708,11854.198,4240,3878,33779,233626.024,9804,5215847,,1500.468,,,10353.73,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX2320,srd-28,Dauer,NGM,20211116_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637091026_Z0_T0_merged.tif:2,21.948,15222.912,4405,2564,52127,334110.557,13959,7459227,,1500.468,,,13722.444,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2320,srd-28,Dauer,NGM,20211119_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637358685_Z0_T0_merged.tif:2,32.474,13730.985,3491,2462,43244,445898.558,13020,9954964,,1312.695,,,12418.29,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2320,srd-28,Dauer,NGM,20211119_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637358685_Z0_T0_merged.tif:2,32.071,16682.867,7228,2912,41694,535032.412,17176,11944933,,1312.695,,,15370.172,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX2320,srd-28,Dauer,NGM,20211119_PHX2320_srd-28-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637358800_Z0_T0_merged.tif:2,41.119,7030.318,3537,3101,30305,289077.327,5554,6453832,,1826.7,,,5203.618,,,,,,,,,,,,,,,,,,,,,,
