Date,Strain ID,Receptor,Condition,Plate,File name/#,Area,Mean,Mode,Min,Max,Integrated Density,Median,Raw Integrated Density,Ch,Mean 1,Mean 2,Mean 3,Backsub Mean Fluorescence,Average Background mean fluorescence,RAW CTCF or corrected total cell fluorescence = Raw integrated density - (area of ROI X mean fluoresence of background readings),CTCF or corrected total cell fluorescence = Integrated density - (area of ROI X mean fluoresence of background readings),,ECTOPIC EXPRESSION (NOT IN AWA) TRUE/FALSE,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 1.Project Maximum Z_XY1632845610_Z0_T0_merged.tif:2,49.271,6659.243,2882,1926,56510,328105.798,3797,7325167,2,1367.466,,,5291.777,,,,,,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 2.Project Maximum Z_XY1632845690_Z0_T0_merged.tif:2,46.404,3738.65,2285,1993,11155,173488.581,3331,3873241,2,1398.802,,,2339.848,,,,,,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 2.Project Maximum Z_XY1632845690_Z0_T0_merged.tif:2,50.659,4761.943,4128,2148,15742,241236.561,4372,5385757,2,1398.802,,,3363.141,,,,,,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 3.Project Maximum Z_XY1632845791_Z0_T0_merged.tif:2,46.762,4124.25,2288,1939,15016,192859.864,4094,4305717,2,1364.27,,,2759.98,,,,,,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 4.Project Maximum Z_XY1632845839_Z0_T0_merged.tif:2,48.957,5791.988,3836,1954,21788,283559.497,5129,6330643,2,1460.788,,,4331.2,,,,,,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 5.Project Maximum Z_XY1632845896_Z0_T0_merged.tif:2,59.438,8997.015,3083,2693,54544,534768.411,7118,11939039,2,1823.429,,,7173.586,,,,,,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 6.Project Maximum Z_XY1632845967_Z0_T0_merged.tif:2,42.507,4729.554,2993,1892,14939,201040.15,4445,4488347,2,1307.925,,,3421.629,,,,,,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 6.Project Maximum Z_XY1632845967_Z0_T0_merged.tif:2,34.893,5047.22,5012,1859,16007,176110.814,4952,3931784,2,1307.925,,,3739.295,,,,,,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 7.Project Maximum Z_XY1632846101_Z0_T0_merged.tif:2,101.05,7218.538,4407,2214,41063,729431.852,5245,16285022,2,1366.674,,,5851.864,,,,,,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 8.Project Maximum Z_XY1632846184_Z0_T0_merged.tif:2,36.102,6014.598,4353,2144,22964,217139.095,5771,4847766,2,1303.645,,,4710.953,,,,,,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 8.Project Maximum Z_XY1632846184_Z0_T0_merged.tif:2,39.775,6089.008,2098,1855,25633,242189.816,5781,5407039,2,1303.645,,,4785.363,,,,,,,,,,,,,,,,,,,,,,
20210928,PHX1869,str-44,Post-dauer,NGM,20210928_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 9.Project Maximum Z_XY1632846290_Z0_T0_merged.tif:2,67.232,6373.048,2814,2303,27976,428473.783,5994,9565945,2,1402.499,,,4970.549,,,,,,,,,,,,,,,,,,,,,,
20211001,PHX1869,str-44,Post-dauer,NGM,20211001_PHX1869_str44-t2A-mNG_TKR01_PD_adult.Project Maximum Z_XY1633106104_Z0_T0_merged.tif:2,120.803,7025.905,2295,1968,64539,848749.632,3945,18948866,2,1294.975,,,5730.93,,,,,,,,,,,,,,,,,,,,,,
20211001,PHX1869,str-44,Post-dauer,NGM,20211001_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 1.Project Maximum Z_XY1633106179_Z0_T0_merged.tif:2,77.086,8787.872,3169,2701,59788,677424.574,6612,15123927,2,1796.674,,,6991.198,,,,,,,,,,,,,,,,,,,,,,
20211001,PHX1869,str-44,Post-dauer,NGM,20211001_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 1.Project Maximum Z_XY1633106179_Z0_T0_merged.tif:2,50.435,5862.087,4103,3274,12562,295656.225,5684,6600710,2,1796.674,,,4065.413,,,,,,,,,,,,,,,,,,,,,,
20211001,PHX1869,str-44,Post-dauer,NGM,20211001_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 2.Project Maximum Z_XY1633106252_Z0_T0_merged.tif:2,73.772,7678.554,64523,2552,64523,566460.2,4659,12646578,2,1532.261,,,6146.293,,,,,,,,,,,,,,,,,,,,,,
20211001,PHX1869,str-44,Post-dauer,NGM,20211001_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 3.Project Maximum Z_XY1633106321_Z0_T0_merged.tif:2,36.908,3802.187,3267,2702,8548,140332.107,3605,3133002,2,1593.322,,,2208.865,,,,,,,,,,,,,,,,,,,,,,
20211001,PHX1869,str-44,Post-dauer,NGM,20211001_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 3.Project Maximum Z_XY1633106321_Z0_T0_merged.tif:2,48.912,5512.117,3064,2597,19328,269610.907,5300,6019232,2,1593.322,,,3918.795,,,,,,,,,,,,,,,,,,,,,,
20211001,PHX1869,str-44,Post-dauer,NGM,20211001_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 4.Project Maximum Z_XY1633106412_Z0_T0_merged.tif:2,39.103,4616.817,3241,1843,19903,180531.609,3895,4030481,2,1281.292,,,3335.525,,,,,,,,,,,,,,,,,,,,,,
20211001,PHX1869,str-44,Post-dauer,NGM,20211001_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 4.Project Maximum Z_XY1633106412_Z0_T0_merged.tif:2,58.587,5812.03,2063,1875,22850,340511.632,4238,7602135,2,1281.292,,,4530.738,,,,,,,,,,,,,,,,,,,,,,
20211001,PHX1869,str-44,Post-dauer,NGM,20211001_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 5.Project Maximum Z_XY1633106485_Z0_T0_merged.tif:2,58.722,4788.896,2178,1899,12829,281212.418,4639,6278243,2,1300.763,,,3488.133,,,,,,,,,,,,,,,,,,,,,,
20211001,PHX1869,str-44,Post-dauer,NGM,20211001_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 7.Project Maximum Z_XY1633106597_Z0_T0_merged.tif:2,60.513,4741.868,5367,1737,20855,286946.681,4233,6406264,2,1309.07,,,3432.798,,,,,,,,,,,,,,,,,,,,,,
20211001,PHX1869,str-44,Post-dauer,NGM,20211001_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 7.Project Maximum Z_XY1633106597_Z0_T0_merged.tif:2,53.302,2911.926,2183,1741,10736,155211.422,2723,3465192,2,1309.07,,,1602.856,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult.Project Maximum Z_XY1632248582_Z0_T0_merged.tif:2,81.565,4131.841,2414,1932,12242,337015.559,3343,7524083,2,1319.403,,,2812.438,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult.Project Maximum Z_XY1632248582_Z0_T0_merged.tif:2,63.425,3223.888,2361,1868,6572,204474.724,3172,4565026,2,1319.403,,,1904.485,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 1.Project Maximum Z_XY1632248660_Z0_T0_merged.tif:2,62.216,2779.719,2005,1743,5648,172941.631,2704,3861030,2,1332.053,,,1447.666,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 1.Project Maximum Z_XY1632248660_Z0_T0_merged.tif:2,44.164,2559.243,2256,1824,5450,113027.698,2442,2523414,2,1332.053,,,1227.19,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 2.Project Maximum Z_XY1632248708_Z0_T0_merged.tif:2,76.728,4814.256,2928,2182,14466,369388.136,4335,8246821,2,1318.892,,,3495.364,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 2.Project Maximum Z_XY1632248708_Z0_T0_merged.tif:2,70.905,5275.316,2941,2269,11735,374046.684,4897,8350826,2,1318.892,,,3956.424,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 3.Project Maximum Z_XY1632248775_Z0_T0_merged.tif:2,48.42,2885.727,2589,2003,6485,139726.032,2824,3119471,2,1337.691,,,1548.036,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 3.Project Maximum Z_XY1632248775_Z0_T0_merged.tif:2,54.108,4252.021,2984,2104,13206,230069.304,4069,5136441,2,1337.691,,,2914.33,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 4.Project Maximum Z_XY1632248861_Z0_T0_merged.tif:2,61.812,3889.361,2527,1927,11507,240410.649,3789,5367318,2,1405.223,,,2484.138,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 4.Project Maximum Z_XY1632248861_Z0_T0_merged.tif:2,53.616,2583.358,1980,1752,7294,138508.06,2447,3092279,2,1405.223,,,1178.135,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 5.Project Maximum Z_XY1632248919_Z0_T0_merged.tif:2,61.051,4293.829,2846,1971,10769,262142.224,4236,5852489,2,1333.863,,,2959.966,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 5.Project Maximum Z_XY1632248919_Z0_T0_merged.tif:2,67.008,3228.001,2265,2000,8928,216302.567,3111,4829090,2,1333.863,,,1894.138,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 6.Project Maximum Z_XY1632249090_Z0_T0_merged.tif:2,78.744,3491.181,1993,1793,13287,274908.138,3127,6137496,2,1315.947,,,2175.234,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 6.Project Maximum Z_XY1632249090_Z0_T0_merged.tif:2,60.334,3583.675,2117,1776,13046,216218.359,3428,4827210,2,1315.947,,,2267.728,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 7.Project Maximum Z_XY1632249179_Z0_T0_merged.tif:2,66.023,4043.282,2058,1833,15129,266948.719,3583,5959797,2,1317.845,,,2725.437,,,,,,,,,,,,,,,,,,,,,,
20210921,PHX1869,str-44,Control,NGM,20210921_PHX1869_str44-t2A-mNG_TKR01_control_adult - 7.Project Maximum Z_XY1632249179_Z0_T0_merged.tif:2,48.957,3094.095,2235,1769,9927,151478.223,2745,3381846,2,1317.845,,,1776.25,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Control,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_control_adult - 1.Project Maximum Z_XY1634061310_Z0_T0_merged.tif:2,92.629,5913.787,2401,1969,34546,547788.113,4867,12229712,2,1351.591,,,4562.196,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Control,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_control_adult - 2.Project Maximum Z_XY1634061469_Z0_T0_merged.tif:2,53.436,4743.609,3334,2665,9307,253481.19,4301,5659126,2,1352.93,,,3390.679,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Control,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_control_adult - 2.Project Maximum Z_XY1634061469_Z0_T0_merged.tif:2,51.958,6461.784,3341,2471,32544,335742.896,4741,7495670,2,1352.93,,,5108.854,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Control,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_control_adult - 4.Project Maximum Z_XY1634061669_Z0_T0_merged.tif:2,54.332,4301.457,3356,2025,18660,233707.545,3936,5217667,2,1384.887,,,2916.57,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Control,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_control_adult - 4.Project Maximum Z_XY1634061669_Z0_T0_merged.tif:2,55.407,4957.386,2781,2057,26753,274674.774,4097,6132286,2,1384.887,,,3572.499,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Control,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_control_adult - 5.Project Maximum Z_XY1634061752_Z0_T0_merged.tif:2,76.594,4868.992,5012,2965,9939,372933.658,4849,8325977,2,1432.165,,,3436.827,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Control,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_control_adult - 5.Project Maximum Z_XY1634061752_Z0_T0_merged.tif:2,52.182,4934.987,4541,3228,15535,257518.435,4672,5749260,2,1432.165,,,3502.822,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult.Project Maximum Z_XY1634060509_Z0_T0_merged.tif:2,59.035,11206.451,2638,2356,65451,661576.193,9090,14770102,2,1360.723,,,9845.728,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 1.Project Maximum Z_XY1634060630_Z0_T0_merged.tif:2,49.092,6180.893,7289,2021,22846,303429.758,5386,6774259,2,1421.878,,,4759.015,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 1.Project Maximum Z_XY1634060630_Z0_T0_merged.tif:2,50.838,5908.698,2445,2210,26469,300388.992,4985,6706372,2,1421.878,,,4486.82,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 1.Project Maximum Z_XY1634060630_Z0_T0_merged.tif:2,54.467,6699.351,2804,2472,22634,364890.613,6294,8146411,2,1421.878,,,5277.473,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 1.Project Maximum Z_XY1634060630_Z0_T0_merged.tif:2,40.312,4027.167,2747,2238,12884,162344.839,3807,3624450,2,1421.878,,,2605.289,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 2.Project Maximum Z_XY1634060760_Z0_T0_merged.tif:2,66.068,4865.018,2305,2061,28917,321419.938,3960,7175901,2,1365.524,,,3499.494,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 2.Project Maximum Z_XY1634060760_Z0_T0_merged.tif:2,50.256,6368.261,2363,2054,22695,320044.299,5997,7145189,2,1365.524,,,5002.737,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 3.Project Maximum Z_XY1634060849_Z0_T0_merged.tif:2,64.41,5885.46,6049,1993,29313,379084.169,5397,8463291,2,1929.739,,,3955.721,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 3.Project Maximum Z_XY1634060849_Z0_T0_merged.tif:2,37.087,3417.134,2243,1871,9158,126732.712,3258,2829387,2,1929.739,,,1487.395,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 4.Project Maximum Z_XY1634060935_Z0_T0_merged.tif:2,46.18,5423.686,2100,1969,18228,250466.448,4481,5591820,2,1320.363,,,4103.323,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 4.Project Maximum Z_XY1634060935_Z0_T0_merged.tif:2,58.677,4673.327,2227,1859,35748,274216.646,3873,6122058,2,1320.363,,,3352.964,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 5.Project Maximum Z_XY1634061043_Z0_T0_merged.tif:2,58.946,5778.28,2394,2264,20394,340604.843,5224,7604216,2,1356.078,,,4422.202,,,,,,,,,,,,,,,,,,,,,,
20211012,PHX1869,str-44,Post-dauer,NGM,20211012_PHX1869_str44-t2A-mNG_TKR01_PD_adult - 5.Project Maximum Z_XY1634061043_Z0_T0_merged.tif:2,48.778,4538.011,2346,2019,14183,221355.236,4258,4941894,2,1356.078,,,3181.933,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer.Project Maximum Z_XY1637087737_Z0_T0_merged.tif:2,22.799,10475.348,5929,2821,17782,238826.55,10751,5331952,,1530.296,,,8945.052,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer.Project Maximum Z_XY1637087737_Z0_T0_merged.tif:2,28.353,10045.536,4199,2437,19203,284821.769,10507,6358824,,1530.296,,,8515.24,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637088074_Z0_T0_merged.tif:2,38.476,13443.972,64684,2522,64684,517269.819,8244,11548372,,1441.846,,,12002.126,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637088074_Z0_T0_merged.tif:2,44.299,11348.957,64683,2450,64683,502745.97,7418,11224118,,1441.846,,,9907.111,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637088177_Z0_T0_merged.tif:2,45.15,13126.234,64683,2149,64683,592648.313,10242,13231244,,1321.374,,,11804.86,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637088177_Z0_T0_merged.tif:2,43.582,12385.004,64684,2331,64684,539765.807,8871,12050609,,1321.374,,,11063.63,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637088260_Z0_T0_merged.tif:2,38.969,11272.483,1949,1881,64674,439273.705,7701,9807060,,1767.514,,,9504.969,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637088260_Z0_T0_merged.tif:2,40.626,11211.374,64678,1994,64678,455472.848,7986,10168716,,1767.514,,,9443.86,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 4.Project Maximum Z_XY1637088349_Z0_T0_merged.tif:2,36.46,14720.183,64681,2146,64681,536702.959,8666,11982229,,1268.198,,,13451.985,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 4.Project Maximum Z_XY1637088349_Z0_T0_merged.tif:2,42.507,13707.054,64681,2438,64681,582648.593,9083,13007994,,1268.198,,,12438.856,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637088419_Z0_T0_merged.tif:2,28.711,16230.676,64676,4053,64676,466005.453,14331,10403863,,1470.595,,,14760.081,,,,,,,,,,,,,,,,,,,,,,
20211116,PHX1869,str-44,Dauer,NGM,20211116_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 5.Project Maximum Z_XY1637088419_Z0_T0_merged.tif:2,28.532,15309.133,64676,4283,64676,436803.807,14149,9751918,,1470.595,,,13838.538,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX1869,str-44,Dauer,NGM,20211119_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637360397_Z0_T0_merged.tif:2,26.741,15839.774,5624,2778,65423,423564.626,14366,9456345,,1652.259,,,14187.515,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX1869,str-44,Dauer,NGM,20211119_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 1.Project Maximum Z_XY1637360397_Z0_T0_merged.tif:2,33.773,14387.603,65424,3290,65424,485910.383,9239,10848253,,1652.259,,,12735.344,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX1869,str-44,Dauer,NGM,20211119_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637360477_Z0_T0_merged.tif:2,36.64,12287.04,2857,2520,65396,450191.159,8230,10050799,,1359.442,,,10927.598,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX1869,str-44,Dauer,NGM,20211119_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 2.Project Maximum Z_XY1637360477_Z0_T0_merged.tif:2,36.281,13978.554,65422,2893,65422,507158.433,10144,11322629,,1359.442,,,12619.112,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX1869,str-44,Dauer,NGM,20211119_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637360577_Z0_T0_merged.tif:2,38.342,12637.555,65417,2933,65417,484543.971,8401,10817747,,1415.209,,,11222.346,,,,,,,,,,,,,,,,,,,,,,
20211119,PHX1869,str-44,Dauer,NGM,20211119_PHX1869_str44-t2A-mNG_TKR01_SDS_dauer - 3.Project Maximum Z_XY1637360577_Z0_T0_merged.tif:2,30.145,15003.159,3529,3335,60237,452266.219,11206,10097126,,1415.209,,,13587.95,,,,,,,,,,,,,,,,,,,,,,
